price,baseAssetAmount,direction,user,status,orderType,marketType,slot,orderId,userOrderId,marketIndex,baseAssetAmountFilled,quoteAssetAmountFilled,reduceOnly,triggerPrice,triggerCondition,existingPositionDirection,postOnly,immediateOrCancel,oraclePriceOffset,auctionDuration,auctionStartPrice,auctionEndPrice,maxTs,oraclePrice,snap_slot,baseAssetAmountLeft,priceRounded,score
16.011367,172.6,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176617372,7450,0,3,0.0,0.0,False,0,above,long,True,False,-0.040994,10,0,0,0,16.052361,176617373,172.6,16.01,9.719999999999999
16.027317,129.4,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176617372,7449,0,3,0.0,0.0,False,0,above,long,True,False,-0.025044,10,0,0,0,16.052361,176617373,129.4,16.03,10.271250000000002
16.035665,86.3,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176617372,7448,0,3,0.0,0.0,False,0,above,long,True,False,-0.016696,10,0,0,0,16.052361,176617373,86.3,16.04,3.6316289592760187
16.044013,2.1,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176617372,7446,0,3,0.0,0.0,False,0,above,long,True,False,-0.008348,10,0,0,0,16.052361,176617373,2.1,16.04,0.08837104072398191
16.060709,12.4,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176617372,7451,0,3,0.0,0.0,False,0,above,long,True,False,0.008348,10,0,0,0,16.052361,176617373,12.4,16.06,3.72
16.069057,86.4,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176617372,7452,0,3,0.0,0.0,False,0,above,long,True,False,0.016696,10,0,0,0,16.052361,176617373,86.4,16.07,9.72
16.070769,4.9,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176617372,7447,0,3,0.0,0.0,False,0,above,long,False,False,0.018408,10,0,0,0,16.052361,176617373,4.9,16.07,0.5512500000000001
16.087319,129.6,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176617372,7453,0,3,0.0,0.0,False,0,above,long,True,False,0.034958,10,0,0,0,16.052361,176617373,129.6,16.09,9.719999999999999
16.107269,172.8,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176617372,7454,0,3,0.0,0.0,False,0,above,long,True,False,0.054908,10,0,0,0,16.052361,176617373,172.8,16.11,10.368000000000002
16.137592,172.6,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176623678,8400,0,3,0.0,0.0,False,0,above,long,True,False,-0.042408,10,0,0,0,16.18,176623724,172.6,16.14,10.356000000000002
16.154476,129.4,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176623678,8399,0,3,0.0,0.0,False,0,above,long,True,False,-0.025524,10,0,0,0,16.18,176623724,129.4,16.15,9.705000000000002
16.162984,86.3,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176623678,8398,0,3,0.0,0.0,False,0,above,long,True,False,-0.017016,10,0,0,0,16.18,176623724,86.3,16.16,9.70875
16.171492,2.1,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176623678,8396,0,3,0.0,0.0,False,0,above,long,True,False,-0.008508,10,0,0,0,16.18,176623724,2.1,16.17,0.6300000000000001
16.188508,12.3,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176623678,8401,0,3,0.0,0.0,False,0,above,long,True,False,0.008508,10,0,0,0,16.18,176623724,12.3,16.19,0.6300000000000001
16.197895,86.4,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176623678,8402,0,3,0.0,0.0,False,0,above,long,True,False,0.017895,10,0,0,0,16.18,176623724,86.4,16.2,9.187688937568455
16.198484,4.9,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176623678,8397,0,3,0.0,0.0,False,0,above,long,False,False,0.018484,10,0,0,0,16.18,176623724,4.9,16.2,0.5210610624315444
16.217851,129.6,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176623678,8403,0,3,0.0,0.0,False,0,above,long,True,False,0.037851,10,0,0,0,16.18,176623724,129.6,16.22,9.705000000000002
16.237807,172.8,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176623678,8404,0,3,0.0,0.0,False,0,above,long,True,False,0.057807,10,0,0,0,16.18,176623724,172.8,16.24,10.356000000000002
16.089827,172.6,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176626405,8841,0,3,0.0,0.0,False,0,above,long,True,False,-0.057023,10,0,0,0,16.14685,176626421,172.6,16.09,10.368
16.109874,129.4,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176626405,8840,0,3,0.0,0.0,False,0,above,long,True,False,-0.036976,10,0,0,0,16.14685,176626421,129.4,16.11,0.49000000000000005
16.12992,86.3,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176626405,8839,0,3,0.0,0.0,False,0,above,long,True,False,-0.01693,10,0,0,0,16.14685,176626421,86.3,16.13,12.945
16.144128,2.1,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176626405,8837,0,3,0.0,0.0,False,0,above,long,True,False,-0.002722,10,0,0,0,16.14685,176626421,2.1,16.14,0.8400000000000001
16.149572,12.3,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176626405,8842,0,3,0.0,0.0,False,0,above,long,True,False,0.002722,10,0,0,0,16.14685,176626421,12.3,16.15,0.8400000000000001
16.159792,86.4,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176626405,8843,0,3,0.0,0.0,False,0,above,long,True,False,0.012942,10,0,0,0,16.14685,176626421,86.4,16.16,12.945
16.171018,4.9,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176626405,8838,0,3,0.0,0.0,False,0,above,long,False,False,0.024168,10,0,0,0,16.14685,176626421,4.9,16.17,0.49000000000000005
16.179738,129.6,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176626405,8844,0,3,0.0,0.0,False,0,above,long,True,False,0.032888,10,0,0,0,16.14685,176626421,129.6,16.18,10.368
16.199684,172.8,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176626405,8845,0,3,0.0,0.0,False,0,above,long,True,False,0.052834,10,0,0,0,16.14685,176626421,172.8,16.2,10.368
16.206978,172.6,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176629362,9281,0,3,0.0,0.0,False,0,above,long,True,False,-0.042075,10,0,0,0,16.249053,176629385,172.6,16.21,10.356000000000002
16.222521,129.4,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176629362,9280,0,3,0.0,0.0,False,0,above,long,True,False,-0.026532,10,0,0,0,16.249053,176629385,129.4,16.22,9.705000000000002
16.231365,86.3,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176629362,9279,0,3,0.0,0.0,False,0,above,long,True,False,-0.017688,10,0,0,0,16.249053,176629385,86.3,16.23,9.70875
16.240209,2.1,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176629362,9277,0,3,0.0,0.0,False,0,above,long,True,False,-0.008844,10,0,0,0,16.249053,176629385,2.1,16.24,0.6300000000000001
16.257897,12.3,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176629362,9282,0,3,0.0,0.0,False,0,above,long,True,False,0.008844,10,0,0,0,16.249053,176629385,12.3,16.26,0.6300000000000001
16.266741,86.4,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176629362,9283,0,3,0.0,0.0,False,0,above,long,True,False,0.017688,10,0,0,0,16.249053,176629385,86.4,16.27,9.187688937568455
16.267276,4.9,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176629362,9278,0,3,0.0,0.0,False,0,above,long,False,False,0.018223,10,0,0,0,16.249053,176629385,4.9,16.27,0.5210610624315444
16.281198,129.6,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176629362,9284,0,3,0.0,0.0,False,0,above,long,True,False,0.032145,10,0,0,0,16.249053,176629385,129.6,16.28,9.705000000000002
16.301143,172.8,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176629362,9285,0,3,0.0,0.0,False,0,above,long,True,False,0.05209,10,0,0,0,16.249053,176629385,172.8,16.3,10.356000000000002
16.198105,172.6,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176630918,9521,0,3,0.0,0.0,False,0,above,long,True,False,-0.040577,10,0,0,0,16.238682,176630965,172.6,16.2,10.356000000000002
16.209072,129.4,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176630918,9520,0,3,0.0,0.0,False,0,above,long,True,False,-0.02961,10,0,0,0,16.238682,176630965,129.4,16.21,9.705000000000002
16.218942,86.3,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176630918,9519,0,3,0.0,0.0,False,0,above,long,True,False,-0.01974,10,0,0,0,16.238682,176630965,86.3,16.22,9.70875
16.228812,2.1,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176630918,9517,0,3,0.0,0.0,False,0,above,long,True,False,-0.00987,10,0,0,0,16.238682,176630965,2.1,16.23,0.6300000000000001
16.248552,12.3,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176630918,9522,0,3,0.0,0.0,False,0,above,long,True,False,0.00987,10,0,0,0,16.238682,176630965,12.3,16.25,0.6300000000000001
16.255873,4.9,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176630918,9518,0,3,0.0,0.0,False,0,above,long,False,False,0.017191,10,0,0,0,16.238682,176630965,4.9,16.26,0.5210610624315444
16.258422,86.4,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176630918,9523,0,3,0.0,0.0,False,0,above,long,True,False,0.01974,10,0,0,0,16.238682,176630965,86.4,16.26,9.187688937568455
16.268763,129.6,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176630918,9524,0,3,0.0,0.0,False,0,above,long,True,False,0.030081,10,0,0,0,16.238682,176630965,129.6,16.27,9.705000000000002
16.288704,172.8,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176630918,9525,0,3,0.0,0.0,False,0,above,long,True,False,0.050022,10,0,0,0,16.238682,176630965,172.8,16.29,10.356000000000002
16.173611,172.6,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176631943,9682,0,3,0.0,0.0,False,0,above,long,True,False,-0.045996,10,0,0,0,16.219607,176631990,172.6,16.17,10.356000000000002
16.19368,129.4,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176631943,9681,0,3,0.0,0.0,False,0,above,long,True,False,-0.025927,10,0,0,0,16.219607,176631990,129.4,16.19,9.705000000000002
16.210651,86.3,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176631943,9680,0,3,0.0,0.0,False,0,above,long,True,False,-0.008956,10,0,0,0,16.219607,176631990,86.3,16.21,9.70875
16.215129,2.1,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176631943,9678,0,3,0.0,0.0,False,0,above,long,True,False,-0.004478,10,0,0,0,16.219607,176631990,2.1,16.22,0.6300000000000001
16.224085,12.3,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176631943,9683,0,3,0.0,0.0,False,0,above,long,True,False,0.004478,10,0,0,0,16.219607,176631990,12.3,16.22,0.6300000000000001
16.240575,86.4,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176631943,9684,0,3,0.0,0.0,False,0,above,long,True,False,0.020968,10,0,0,0,16.219607,176631990,86.4,16.24,9.187688937568455
16.242142,4.9,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176631943,9679,0,3,0.0,0.0,False,0,above,long,False,False,0.022535,10,0,0,0,16.219607,176631990,4.9,16.24,0.5210610624315444
16.260537,129.6,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176631943,9685,0,3,0.0,0.0,False,0,above,long,True,False,0.04093,10,0,0,0,16.219607,176631990,129.6,16.26,9.705000000000002
16.280499,172.8,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176631943,9686,0,3,0.0,0.0,False,0,above,long,True,False,0.060892,10,0,0,0,16.219607,176631990,172.8,16.28,10.356000000000002
16.196843,172.6,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176632970,9842,0,3,0.0,0.0,False,0,above,long,True,False,-0.04614,10,0,0,0,16.242983,176633013,172.6,16.2,10.356000000000002
16.216912,129.4,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176632970,9841,0,3,0.0,0.0,False,0,above,long,True,False,-0.026071,10,0,0,0,16.242983,176633013,129.4,16.22,9.705000000000002
16.232423,86.3,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176632970,9840,0,3,0.0,0.0,False,0,above,long,True,False,-0.01056,10,0,0,0,16.242983,176633013,86.3,16.23,9.70875
16.237703,2.1,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176632970,9838,0,3,0.0,0.0,False,0,above,long,True,False,-0.00528,10,0,0,0,16.242983,176633013,2.1,16.24,0.6300000000000001
16.248263,12.3,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176632970,9843,0,3,0.0,0.0,False,0,above,long,True,False,0.00528,10,0,0,0,16.242983,176633013,12.3,16.25,0.6300000000000001
16.257116,86.4,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176632970,9844,0,3,0.0,0.0,False,0,above,long,True,False,0.014133,10,0,0,0,16.242983,176633013,86.4,16.26,9.187688937568455
16.264771,4.9,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176632970,9839,0,3,0.0,0.0,False,0,above,long,False,False,0.021788,10,0,0,0,16.242983,176633013,4.9,16.26,0.5210610624315444
16.277065,129.6,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176632970,9845,0,3,0.0,0.0,False,0,above,long,True,False,0.034082,10,0,0,0,16.242983,176633013,129.6,16.28,9.705000000000002
16.297013,172.8,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176632970,9846,0,3,0.0,0.0,False,0,above,long,True,False,0.05403,10,0,0,0,16.242983,176633013,172.8,16.3,10.356000000000002
16.159049,159.2,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176635004,10167,0,3,0.0,0.0,False,0,above,long,True,False,-0.037829,10,0,0,0,16.196878,176635025,159.2,16.16,0.49000000000000005
16.179134,119.4,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176635004,10166,0,3,0.0,0.0,False,0,above,long,True,False,-0.017744,10,0,0,0,16.196878,176635025,119.4,16.18,12.075000000000001
16.187842,79.6,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176635004,10165,0,3,0.0,0.0,False,0,above,long,True,False,-0.009036,10,0,0,0,16.196878,176635025,79.6,16.19,4.793537331701347
16.19236,2.1,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176635004,10163,0,3,0.0,0.0,False,0,above,long,True,False,-0.004518,10,0,0,0,16.196878,176635025,2.1,16.19,0.12646266829865363
16.201362,12.3,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176635004,10168,0,3,0.0,0.0,False,0,above,long,True,False,0.004484,10,0,0,0,16.196878,176635025,12.3,16.2,4.92
16.209002,80.5,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176635004,10169,0,3,0.0,0.0,False,0,above,long,True,False,0.012124,10,0,0,0,16.196878,176635025,80.5,16.21,12.075000000000001
16.219356,4.9,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176635004,10164,0,3,0.0,0.0,False,0,above,long,False,False,0.022478,10,0,0,0,16.196878,176635025,4.9,16.22,0.49000000000000005
16.228947,120.7,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176635004,10170,0,3,0.0,0.0,False,0,above,long,True,False,0.032069,10,0,0,0,16.196878,176635025,120.7,16.23,9.656
16.248891,161.0,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176635004,10171,0,3,0.0,0.0,False,0,above,long,True,False,0.052013,10,0,0,0,16.196878,176635025,161.0,16.25,9.66
16.138349,159.2,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176637903,10617,0,3,0.0,0.0,False,0,above,long,True,False,-0.039453,10,0,0,0,16.177802,176637953,159.2,16.14,0.49000000000000005
16.15843,119.4,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176637903,10616,0,3,0.0,0.0,False,0,above,long,True,False,-0.019372,10,0,0,0,16.177802,176637953,119.4,16.16,12.075000000000001
16.165506,79.6,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176637903,10615,0,3,0.0,0.0,False,0,above,long,True,False,-0.012296,10,0,0,0,16.177802,176637953,79.6,16.17,4.793537331701347
16.171654,2.1,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176637903,10613,0,3,0.0,0.0,False,0,above,long,True,False,-0.006148,10,0,0,0,16.177802,176637953,2.1,16.17,0.12646266829865363
16.1839,12.3,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176637903,10618,0,3,0.0,0.0,False,0,above,long,True,False,0.006098,10,0,0,0,16.177802,176637953,12.3,16.18,4.92
16.189998,80.5,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176637903,10619,0,3,0.0,0.0,False,0,above,long,True,False,0.012196,10,0,0,0,16.177802,176637953,80.5,16.19,12.075000000000001
16.198652,4.9,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176637903,10614,0,3,0.0,0.0,False,0,above,long,False,False,0.02085,10,0,0,0,16.177802,176637953,4.9,16.2,0.49000000000000005
16.208282,120.7,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176637903,10620,0,3,0.0,0.0,False,0,above,long,True,False,0.03048,10,0,0,0,16.177802,176637953,120.7,16.21,9.656
16.228224,161.0,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176637903,10621,0,3,0.0,0.0,False,0,above,long,True,False,0.050422,10,0,0,0,16.177802,176637953,161.0,16.23,9.66
16.105342,159.2,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176640376,11007,0,3,0.0,0.0,False,0,above,long,True,False,-0.039035,10,0,0,0,16.144377,176640387,159.2,16.11,9.42
16.125425,119.4,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176640376,11006,0,3,0.0,0.0,False,0,above,long,True,False,-0.018952,10,0,0,0,16.144377,176640387,119.4,16.13,5.43375
16.133147,79.6,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176640376,11005,0,3,0.0,0.0,False,0,above,long,True,False,-0.01123,10,0,0,0,16.144377,176640387,79.6,16.13,3.6225
16.138762,2.1,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176640376,11003,0,3,0.0,0.0,False,0,above,long,True,False,-0.005615,10,0,0,0,16.144377,176640387,2.1,16.14,0.6300000000000001
16.149947,12.3,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176640376,11008,0,3,0.0,0.0,False,0,above,long,True,False,0.00557,10,0,0,0,16.144377,176640387,12.3,16.15,0.6300000000000001
16.155517,80.5,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176640376,11009,0,3,0.0,0.0,False,0,above,long,True,False,0.01114,10,0,0,0,16.144377,176640387,80.5,16.16,9.05625
16.165669,4.9,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176640376,11004,0,3,0.0,0.0,False,0,above,long,False,False,0.021292,10,0,0,0,16.144377,176640387,4.9,16.17,0.3675
16.174735,120.7,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176640376,11010,0,3,0.0,0.0,False,0,above,long,True,False,0.030358,10,0,0,0,16.144377,176640387,120.7,16.17,9.0525
16.194676,161.0,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176640376,11011,0,3,0.0,0.0,False,0,above,long,True,False,0.050299,10,0,0,0,16.144377,176640387,161.0,16.19,9.660000000000002
16.118106,159.2,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176641390,11167,0,3,0.0,0.0,False,0,above,long,True,False,-0.038388,10,0,0,0,16.156494,176641409,159.2,16.12,0.49000000000000005
16.13819,119.4,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176641390,11166,0,3,0.0,0.0,False,0,above,long,True,False,-0.018304,10,0,0,0,16.156494,176641409,119.4,16.14,12.075000000000001
16.146592,79.6,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176641390,11165,0,3,0.0,0.0,False,0,above,long,True,False,-0.009902,10,0,0,0,16.156494,176641409,79.6,16.15,4.793537331701347
16.151543,2.1,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176641390,11163,0,3,0.0,0.0,False,0,above,long,True,False,-0.004951,10,0,0,0,16.156494,176641409,2.1,16.15,0.12646266829865363
16.161406,12.3,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176641390,11168,0,3,0.0,0.0,False,0,above,long,True,False,0.004912,10,0,0,0,16.156494,176641409,12.3,16.16,4.92
16.168061,80.5,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176641390,11169,0,3,0.0,0.0,False,0,above,long,True,False,0.011567,10,0,0,0,16.156494,176641409,80.5,16.17,12.075000000000001
16.178448,4.9,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176641390,11164,0,3,0.0,0.0,False,0,above,long,False,False,0.021954,10,0,0,0,16.156494,176641409,4.9,16.18,0.49000000000000005
16.188005,120.7,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176641390,11170,0,3,0.0,0.0,False,0,above,long,True,False,0.031511,10,0,0,0,16.156494,176641409,120.7,16.19,9.656
16.207948,161.0,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176641390,11171,0,3,0.0,0.0,False,0,above,long,True,False,0.051454,10,0,0,0,16.156494,176641409,161.0,16.21,9.66
16.013468,158.7,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176643686,11498,0,3,0.0,0.0,False,0,above,long,True,False,-0.04108,10,0,0,0,16.054548,176643701,158.7,16.01,9.522
16.032084,119.0,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176643686,11497,0,3,0.0,0.0,False,0,above,long,True,False,-0.022464,10,0,0,0,16.054548,176643701,119.0,16.03,8.925
16.039572,79.3,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176643686,11496,0,3,0.0,0.0,False,0,above,long,True,False,-0.014976,10,0,0,0,16.054548,176643701,79.3,16.04,8.92125
16.04706,2.1,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176643686,11494,0,3,0.0,0.0,False,0,above,long,True,False,-0.007488,10,0,0,0,16.054548,176643701,2.1,16.05,0.6300000000000001
16.061972,12.4,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,176643686,11499,0,3,0.0,0.0,False,0,above,long,True,False,0.007424,10,0,0,0,16.054548,176643701,12.4,16.06,0.6300000000000001
